additional,offer,0.000009546650290
additional,cash,0.000006287117685
cut,likely,0.000001043370844
including,finance,0.000001371594067
major,asked,0.000003944135642
market,difficult,0.000000872855310
worried,said,0.000010609155652
japan,key,0.000001308450464
general,elections,0.000000064131854
month,coffee,0.000003876488336
debt,september,0.000003392779718
issue,domestic,0.000002493789680
international,cut,0.000005743785550
market,south,0.000014829231986
end,south,0.000011958289178
far,world,0.000003508444479
term,based,0.000004869485110
japan,commission,0.000009059558579
statement,following,0.000005288352895
statement,current,0.000011011508832
john,chairman,0.000001179576543
support,major,0.000007545122571
president,john,0.000000467782968
place,new,0.000006836984994
new,europe,0.000001314015549
local,rose,0.000003873537935
kong,trade,0.000008899074601
market,reaction,0.000000621687661
cash,finance,0.000002810276101
billion,instead,0.000000789627563
major,action,0.000008607691598
services,common,0.000014335009837
expected,short,0.000004096203611
nations,official,0.000006385121196
low,foreign,0.000003189019253
held,foreign,0.000006563304396
net,finance,0.000012915282241
early,york,0.000000977691116
sales,low,0.000004918359991
domestic,low,0.000001876293140
foreign,cash,0.000007733371604
shares,vote,0.000001578370416
year,hard,0.000000674047158
stock,meet,0.000002207482112
second,expected,0.000012705878362
figure,rise,0.000004100220849
administration,legislation,0.000000240425777
legislation,administration,0.000000421379752
stock,september,0.000007350087344
heavy,today,0.000006183138794
board,right,0.000002858575726
plant,products,0.000007326477316
figure,week,0.000002884029300
previous,world,0.000006335966191
meeting,germany,0.000004697501481
tax,decision,0.000001351067567
issues,including,0.000001288194312
house,vote,0.000000834805519
state,shares,0.000011035687749
offers,offer,0.000003493993290
corporate,billion,0.000011198972061
ford,new,0.000003189698873
term,rise,0.000006780870081
new,life,0.000001041619839
central,funds,0.000003949898201
likely,meeting,0.000003703687980
cash,plans,0.000006720432793
public,american,0.000002553628974
debt,remain,0.000000983580435
major,london,0.000003031551159
shutdown,said,0.000007297220236
meeting,second,0.000006323823072
increase,june,0.000005516217698
continue,future,0.000000737862308
year,announcement,0.000002130515668
net,north,0.000010310063772
company,southern,0.000007244182143
data,share,0.000012111259821
complete,company,0.000037979945773
special,common,0.000010812296750
chairman,american,0.000005110618076
smith,company,0.000013496122847
parts,japan,0.000008466609870
half,annual,0.000005944447821
money,bond,0.000001561430850
weather,good,0.000000617148771
europe,trade,0.000010505252249
change,april,0.000026131052437
meet,told,0.000002855350886
rule,change,0.000000408108548
officials,reporters,0.000001021891649
currently,share,0.000013456000488
international,airport,0.000000324750488
nation,oil,0.000007659325092
brazil,private,0.000002029424195
bank,analyst,0.000003650953204
largest,canadian,0.000001380950494
possible,companies,0.000005022907317
letter,offer,0.000005934922228
group,july,0.000005054838311
april,local,0.000001293702212
years,statement,0.000002756255526
business,price,0.000007846556400
group,final,0.000007833444215
long,group,0.000013815049897
shares,required,0.000001542852374
rose,domestic,0.000005296363724
target,march,0.000006949745512
december,showed,0.000001758639542
rise,survey,0.000001729262863
called,tax,0.000003745730282
trade,reach,0.000002362746272
japan,effort,0.000000733218542
early,earlier,0.000003101302354
case,market,0.000003712724947
annual,net,0.000096010997368
new,season,0.000001860215775
washington,fund,0.000000860566274
monday,meeting,0.000002465867738
deal,told,0.000006176842817
share,good,0.000003123052238
challenge,said,0.000011541053027
owned,china,0.000004500021078
money,sales,0.000030983170291
issue,later,0.000001338136258
set,companies,0.000002465244052
likely,share,0.000016804689949
spending,expected,0.000004194925623
expected,general,0.000004909905783
costs,years,0.000005390430488
proposed,bid,0.000003708672921
united,finance,0.000003037966962
year,run,0.000001511520850
announced,later,0.000003193049906
finance,chairman,0.000004250916845
march,decision,0.000002552378646
secretary,year,0.000061238810304
months,economic,0.000005920589047
states,state,0.000002261514965
july,months,0.000002568602895
previously,price,0.000012288151993
industry,fall,0.000003717724439
members,committee,0.000001784102096
administration,program,0.000000946822695
stock,products,0.000019527034965
issues,meeting,0.000002863318514
party,japan,0.000004511671250
state,states,0.000002347441750
group,sets,0.000026744206480
april,policy,0.000004505788183
power,loss,0.000079475117673
increase,chairman,0.000007094218290
east,germany,0.000001404549039
read,said,0.000006022487469
oil,house,0.000009941194548
meeting,announced,0.000016539413991
month,recent,0.000003962333267
chief,international,0.000006645758276
said,maryland,0.000001854200832
canadian,years,0.000006386028417
new,air,0.000001388679038
needs,year,0.000014522842321
probably,company,0.000012217203221
wall,market,0.000007392950465
think,analyst,0.000000788358648
stock,short,0.000006664803550
said,totally,0.000000837803611
including,agreement,0.000011258848645
money,national,0.000014549419575
end,european,0.000007305753115
union,day,0.000002435616807
loss,jan,0.000042139203288
said,enforcement,0.000000913695260
years,money,0.000005717113254
received,common,0.000009004696949
pro,said,0.000013881279301
june,energy,0.000003173463028
general,sale,0.000015947131033
industry,costs,0.000004141051249
oil,previously,0.000030377932490
general,federal,0.000007739342436
share,related,0.000002650451506
need,debt,0.000003544335641
today,debt,0.000010191530237
income,cash,0.000012900120055
net,major,0.000060694928834
federal,based,0.000008932949640
dallas,texas,0.000000196709934
president,based,0.000005542902272
years,paid,0.000002475131623
week,annual,0.000007569983154
china,officials,0.000002975397592
foreign,annual,0.000010050777746
korea,china,0.000000462040987
international,continue,0.000004618840194
point,major,0.000006414227755
deal,officials,0.000001627681741
tax,international,0.000008895949577
non,pay,0.000012268692444
year,silver,0.000002562664122
including,end,0.000007178054148
real,trade,0.000010700774510
economic,business,0.000005003829301
offers,june,0.000001463290346
announced,budget,0.000002158711368
december,half,0.000003714174682
comment,group,0.000021320231099
group,previous,0.000006998262052
domestic,ago,0.000002269924835
results,rose,0.000008179680663
short,follows,0.000000362562787
federal,short,0.000003719040706
control,agreement,0.000013971469343
world,news,0.000003010003638
york,reported,0.000004018391337
claims,company,0.000012001912182
offer,united,0.000010170350834
india,april,0.000015040777726
today,scheduled,0.000001619322006
financial,reported,0.000005184589099
resignation,said,0.000012126308320
international,chief,0.000003035501322
current,september,0.000007490035387
international,increase,0.000013528262571
director,year,0.000019274335500
analyst,expected,0.000006274296084
came,bank,0.000008556004104
new,able,0.000000445795422
union,york,0.000001533952968
signs,reuters,0.000002562394229
world,large,0.000001035769742
committee,offer,0.000009056543604
pay,day,0.000007219562121
continue,increase,0.000004836349490
agency,report,0.000001670776896
deal,common,0.000009321731341
companies,james,0.000003578630412
cut,finance,0.000001535660886
street,york,0.000001140030918
years,term,0.000003173828418
energy,security,0.000002105482281
view,meeting,0.000002023933575
government,energy,0.000004413757324
week,points,0.000000568001781
trade,congressional,0.000000438473137
tax,fall,0.000003262953442
board,seven,0.000005697196684
rose,products,0.000014186000044
debt,federal,0.000006784369361
program,union,0.000001727169320
seeking,shares,0.000009061906894
rise,seven,0.000006105199191
paper,money,0.000002744563062
world,germany,0.000003509057933
foreign,head,0.000001650315085
economic,south,0.000007197511877
local,central,0.000001518074896
expected,held,0.000004479344625
april,india,0.000002412863296
asked,issue,0.000001946168595
offer,accept,0.000001501683641
latest,share,0.000018654240193
time,plans,0.000005950707418
expected,decision,0.000002005498345
government,stop,0.000000491433582
september,market,0.000023991224225
expected,help,0.000002728495929
pay,years,0.000011470927348
help,earlier,0.000004593734957
including,common,0.000007253880995
government,force,0.000000852246728
announced,companies,0.000010826022844
finance,term,0.000002787222684
contract,west,0.000001749959893
west,federal,0.000005311437235
april,light,0.000006132005637
earlier,money,0.000006552420018
current,recent,0.000005450368008
current,asked,0.000006862511782
central,countries,0.000003247415179
government,real,0.000001463254534
meeting,future,0.000002387709401
march,hold,0.000004307141808
east,april,0.000014904039745
farm,june,0.000001825577897
hours,march,0.000003962037226
white,year,0.000039345693949
products,annual,0.000014223956896
offer,public,0.000003740122565
minister,interview,0.000001616974259
chairman,bid,0.000006058820873
agreement,york,0.000006645527264
years,month,0.000009442044757
including,international,0.000004743982117
canada,general,0.000002989740551
set,general,0.000001484844574
decision,bank,0.000020738174499
arabia,market,0.000005093313121
industry,help,0.000002094326419
billion,helped,0.000002527042625
time,brazil,0.000002014630127
begin,june,0.000000728059888
trade,public,0.000004864668426
set,shares,0.000007629561878
use,expected,0.000006190085514
japan,arabia,0.000001293015089
network,march,0.000005930069619
possible,net,0.000073590716056
begin,end,0.000002559590484
governors,said,0.000005239080110
central,international,0.000012067541320
economic,important,0.000000534118612
weeks,oil,0.000020855201001
march,survey,0.000002070119308
increased,income,0.000013273173863
hit,march,0.000009988215425
morning,trade,0.000023447084459
iran,attacks,0.000000179208300
week,tax,0.000007505135727
said,happened,0.000000311680168
says,budget,0.000001726214578
owned,april,0.000043268897571
monday,company,0.000017034755729
money,months,0.000005521766525
member,bank,0.000016695650629
canada,talks,0.000003673220817
state,net,0.000052242936363
policy,chairman,0.000002732498842
april,planned,0.000010198538803
june,british,0.000003501215133
policy,rise,0.000005122087259
official,june,0.000004272370461
april,proposal,0.000008058683306
federal,offer,0.000012320795577
plans,end,0.000015761712348
rock,said,0.000006726216270
daily,company,0.000030135368434
oil,named,0.000003170091532
private,set,0.000002048057013
results,charge,0.000001785680638
told,program,0.000002637647640
rose,income,0.000014188665773
note,week,0.000011178488421
company,key,0.000001661797228
expected,figure,0.000001181502284
decided,market,0.000006382171705
network,new,0.000005672270163
new,network,0.000001864523256
canada,told,0.000008146953405
months,fall,0.000003471341415
house,oil,0.000020727811716
